OrderDate,Region,City,CustomerID,ProductCategory,ProductName,Quantity,SalesAmount,Profit
2025-06-11,North,Delhi,CUST2300,Dairy,Paneer 200g,7,1526,265
2025-05-08,West,Pune,CUST6227,Personal Care,Dove Soap,9,2727,390
2025-09-25,North,Delhi,CUST0467,Bakery,Cake 500g,5,2475,464
2024-07-05,West,Mumbai,CUST2327,Snacks,KurKure 50g,6,1458,252
2025-02-05,South,Bengaluru,CUST8927,Snacks,KurKure 50g,5,2260,317
2025-10-19,East,Kolkata,CUST3618,Dairy,Amul Milk 1L,8,3304,165
2024-01-01,West,Ahmedabad,CUST4500,Beverages,Coca Cola 2L,8,928,121
2024-07-04,North,Jaipur,CUST9542,Beverages,Pepsi 2L,2,950,133
2024-06-15,West,Ahmedabad,CUST3401,Snacks,KurKure 50g,2,492,98
2025-12-01,South,Chennai,CUST6057,Snacks,Bingo Mad Angles,9,3861,632
2025-08-17,East,Bhubaneswar,CUST3209,Snacks,KurKure 50g,8,1888,265
2024-02-26,South,Chennai,CUST8085,Bakery,Cake 500g,5,1530,123
2024-11-14,North,Chandigarh,CUST4971,Personal Care,Dove Soap,9,3708,569
2024-02-07,West,Ahmedabad,CUST9456,Beverages,Coca Cola 2L,6,864,101
2024-06-14,East,Bhubaneswar,CUST9520,Groceries,Fortune Oil 1L,10,620,86
2025-01-30,East,Bhubaneswar,CUST3667,Beverages,Coca Cola 2L,6,2076,307
2024-02-28,East,Bhubaneswar,CUST8648,Groceries,Aashirvaad Atta 5kg,3,270,18
2025-07-14,South,Chennai,CUST2271,Household,Harpic Toilet Cleaner,6,684,98
2024-08-20,West,Mumbai,CUST6371,Beverages,Red Bull 250ml,6,582,98
2024-03-26,East,Bhubaneswar,CUST5810,Fruits & Vegetables,Bananas 1kg,5,965,106
2025-01-14,West,Mumbai,CUST7276,Snacks,KurKure 50g,4,1020,81
2025-12-13,West,Ahmedabad,CUST4048,Dairy,Amul Milk 1L,1,325,40
2025-11-17,North,Delhi,CUST0807,Beverages,Coca Cola 2L,2,814,161
2025-09-30,West,Pune,CUST8956,Snacks,Bingo Mad Angles,1,320,57
2025-09-05,North,Delhi,CUST3536,Groceries,Aashirvaad Atta 5kg,8,1216,213
2024-08-24,East,Kolkata,CUST2913,Bakery,Buns 4pcs,6,468,75
2025-10-31,North,Delhi,CUST9724,Household,Surf Excel 1kg,6,1626,141
2025-12-19,South,Hyderabad,CUST2919,Snacks,KurKure 50g,3,714,52
2025-12-02,North,Chandigarh,CUST3922,Household,Harpic Toilet Cleaner,6,876,84
2024-11-27,West,Mumbai,CUST0719,Beverages,Coca Cola 2L,4,476,83
2024-08-18,West,Mumbai,CUST4747,Beverages,Pepsi 2L,2,992,191
2024-06-19,East,Kolkata,CUST9544,Fruits & Vegetables,Tomatoes 1kg,8,2176,186
2024-07-09,North,Delhi,CUST9750,Household,Surf Excel 1kg,3,1107,140
2024-08-20,East,Patna,CUST9375,Household,Vim Bar,9,4482,719
2025-07-22,North,Chandigarh,CUST2678,Fruits & Vegetables,Apples 1kg,3,1263,68
2025-09-28,South,Chennai,CUST9358,Personal Care,Lux Soap,8,1024,203
2024-06-30,North,Jaipur,CUST7327,Dairy,Britannia Cheese,1,178,20
2025-01-24,West,Ahmedabad,CUST9722,Beverages,Coca Cola 2L,2,484,81
2024-09-03,North,Delhi,CUST7523,Bakery,Britannia Bread,10,2470,345
2024-06-07,North,Chandigarh,CUST2612,Household,Harpic Toilet Cleaner,10,4550,600
2025-08-18,West,Ahmedabad,CUST1356,Beverages,Coca Cola 2L,9,639,113
2024-01-07,South,Hyderabad,CUST3339,Household,Vim Bar,7,2821,425
2025-01-20,East,Patna,CUST3501,Fruits & Vegetables,Apples 1kg,5,645,123
2024-07-14,West,Mumbai,CUST6473,Groceries,Aashirvaad Atta 5kg,9,1665,234
2024-02-12,South,Chennai,CUST6478,Household,Harpic Toilet Cleaner,2,884,121
2025-03-23,South,Bengaluru,CUST9676,Snacks,Lays Chips 100g,10,2060,122
2024-05-26,East,Patna,CUST6697,Bakery,Buns 4pcs,6,2430,182
2024-09-29,West,Mumbai,CUST6381,Personal Care,Colgate Toothpaste,8,3288,269
2025-01-04,West,Pune,CUST9145,Snacks,Lays Chips 100g,2,450,77
2024-11-25,West,Pune,CUST4537,Dairy,Britannia Cheese,3,291,57
2024-01-06,East,Patna,CUST7143,Bakery,Britannia Bread,2,952,134
2025-05-23,South,Bengaluru,CUST8615,Groceries,Tata Salt 1kg,4,640,42
2024-09-23,West,Mumbai,CUST3927,Household,Vim Bar,10,4060,371
2025-08-25,East,Bhubaneswar,CUST7342,Fruits & Vegetables,Apples 1kg,2,818,66
2025-08-07,North,Jaipur,CUST4729,Dairy,Amul Milk 1L,2,278,48
2025-01-10,West,Ahmedabad,CUST2856,Household,Vim Bar,5,665,61
2024-02-28,South,Bengaluru,CUST4721,Groceries,Aashirvaad Atta 5kg,8,3288,591
2024-12-16,North,Delhi,CUST8285,Snacks,Lays Chips 100g,2,310,21
2025-05-10,West,Pune,CUST4887,Dairy,Britannia Cheese,4,1260,231
2024-05-20,South,Chennai,CUST9347,Groceries,Tata Salt 1kg,8,2408,429
2024-10-02,South,Hyderabad,CUST2852,Groceries,Fortune Oil 1L,7,3045,553
2025-08-07,West,Mumbai,CUST9330,Groceries,Tata Salt 1kg,7,1764,165
2025-07-21,East,Patna,CUST1466,Beverages,Pepsi 2L,7,2100,204
2024-12-26,East,Kolkata,CUST1134,Bakery,Buns 4pcs,8,936,102
2025-02-12,North,Jaipur,CUST4870,Snacks,KurKure 50g,10,2720,399
2024-09-20,East,Patna,CUST3084,Dairy,Britannia Cheese,6,2112,190
2025-04-21,North,Chandigarh,CUST7163,Bakery,Cake 500g,7,1652,133
2025-03-02,North,Chandigarh,CUST9414,Personal Care,Lux Soap,1,94,5
2024-11-29,North,Delhi,CUST2186,Groceries,Tata Salt 1kg,6,1404,162
2025-07-19,West,Mumbai,CUST3241,Household,Surf Excel 1kg,6,1344,179
2024-06-16,East,Bhubaneswar,CUST7294,Fruits & Vegetables,Apples 1kg,4,476,38
2024-04-26,South,Chennai,CUST2542,Bakery,Britannia Bread,9,2943,374
2025-10-14,East,Bhubaneswar,CUST8011,Bakery,Cake 500g,5,1260,71
2025-07-13,West,Pune,CUST8440,Household,Harpic Toilet Cleaner,1,441,41
2024-09-06,West,Ahmedabad,CUST6322,Fruits & Vegetables,Bananas 1kg,10,4030,764
2024-08-25,East,Bhubaneswar,CUST6204,Bakery,Britannia Bread,4,780,153
2024-09-09,North,Chandigarh,CUST3568,Personal Care,Colgate Toothpaste,10,1830,356
2025-11-03,East,Bhubaneswar,CUST4584,Groceries,Fortune Oil 1L,9,2457,380
2024-04-15,North,Delhi,CUST1560,Snacks,Lays Chips 100g,1,378,32
2025-05-22,North,Chandigarh,CUST9026,Snacks,Bingo Mad Angles,2,922,110
2024-07-10,South,Bengaluru,CUST1104,Dairy,Amul Milk 1L,7,735,130
2024-01-08,South,Bengaluru,CUST3929,Bakery,Cake 500g,2,916,70
2024-02-04,West,Ahmedabad,CUST2083,Snacks,KurKure 50g,9,4428,766
2024-02-22,North,Chandigarh,CUST1606,Snacks,KurKure 50g,8,1176,76
2025-07-06,East,Bhubaneswar,CUST6672,Groceries,Fortune Oil 1L,1,376,42
2025-08-21,North,Chandigarh,CUST2435,Snacks,Bingo Mad Angles,5,915,166
2024-08-19,North,Delhi,CUST2372,Bakery,Cake 500g,6,744,97
2024-02-10,West,Ahmedabad,CUST5877,Household,Surf Excel 1kg,1,453,58
2024-09-22,South,Hyderabad,CUST8158,Groceries,Tata Salt 1kg,3,1182,190
2024-02-07,South,Chennai,CUST0950,Bakery,Cake 500g,1,183,19
2025-08-16,South,Hyderabad,CUST2260,Dairy,Britannia Cheese,9,4230,588
2024-01-06,North,Delhi,CUST3666,Fruits & Vegetables,Tomatoes 1kg,9,3006,295
2025-12-26,South,Hyderabad,CUST8727,Beverages,Red Bull 250ml,5,805,131
2025-11-23,West,Mumbai,CUST6162,Beverages,Coca Cola 2L,9,1827,275
2025-08-28,South,Hyderabad,CUST3632,Household,Vim Bar,3,732,71
2025-04-19,North,Delhi,CUST9531,Household,Surf Excel 1kg,4,484,25
2024-08-09,North,Delhi,CUST2174,Bakery,Cake 500g,8,864,96
2025-08-06,South,Chennai,CUST4481,Beverages,Red Bull 250ml,2,836,65
2024-01-05,West,Mumbai,CUST6807,Snacks,Bingo Mad Angles,1,405,42
2024-08-15,South,Hyderabad,CUST5093,Bakery,Britannia Bread,6,1332,241
2025-06-16,North,Chandigarh,CUST4289,Personal Care,Lux Soap,10,630,77
2025-04-12,West,Pune,CUST8006,Bakery,Cake 500g,10,1820,274
2024-01-27,West,Mumbai,CUST5723,Dairy,Paneer 200g,9,774,145
2024-08-15,West,Mumbai,CUST4884,Household,Harpic Toilet Cleaner,1,272,26
2025-02-19,East,Patna,CUST5515,Household,Harpic Toilet Cleaner,6,882,93
2024-09-16,West,Mumbai,CUST3841,Bakery,Britannia Bread,8,3168,416
2024-06-12,West,Mumbai,CUST4470,Bakery,Buns 4pcs,10,860,127
2025-02-25,West,Pune,CUST1543,Dairy,Britannia Cheese,3,543,61
2024-07-31,North,Delhi,CUST7325,Personal Care,Colgate Toothpaste,10,2490,275
2024-05-06,North,Delhi,CUST8585,Dairy,Paneer 200g,5,1550,299
2025-11-17,East,Patna,CUST2323,Groceries,Fortune Oil 1L,9,3564,524
2024-06-24,North,Delhi,CUST5642,Household,Harpic Toilet Cleaner,9,3411,584
2025-12-26,North,Jaipur,CUST0493,Groceries,Fortune Oil 1L,1,280,33
2024-02-11,West,Ahmedabad,CUST7169,Groceries,Fortune Oil 1L,5,685,60
2025-06-18,East,Patna,CUST9116,Beverages,Red Bull 250ml,3,420,44
2025-06-04,South,Bengaluru,CUST3624,Beverages,Coca Cola 2L,8,1432,111
2024-08-08,South,Bengaluru,CUST7416,Personal Care,Colgate Toothpaste,2,780,97
2024-01-02,West,Ahmedabad,CUST7659,Snacks,Lays Chips 100g,8,1944,238
2025-07-03,South,Bengaluru,CUST4583,Beverages,Red Bull 250ml,2,434,35
2025-05-27,South,Chennai,CUST7766,Fruits & Vegetables,Tomatoes 1kg,1,53,6
2025-07-15,North,Jaipur,CUST7155,Fruits & Vegetables,Apples 1kg,4,220,35
2025-03-13,West,Ahmedabad,CUST4326,Fruits & Vegetables,Tomatoes 1kg,5,705,114
2025-05-12,South,Bengaluru,CUST1687,Fruits & Vegetables,Tomatoes 1kg,3,1068,141
2025-05-14,West,Pune,CUST8652,Beverages,Pepsi 2L,9,3060,337
2025-11-18,West,Mumbai,CUST5997,Bakery,Cake 500g,5,970,186
2025-11-29,South,Hyderabad,CUST9518,Beverages,Red Bull 250ml,1,174,32
2024-07-13,East,Bhubaneswar,CUST5340,Groceries,Aashirvaad Atta 5kg,7,3255,380
2025-06-27,West,Pune,CUST8385,Fruits & Vegetables,Apples 1kg,5,1890,324
2025-03-06,North,Chandigarh,CUST9378,Beverages,Red Bull 250ml,8,3560,533
2024-01-11,East,Bhubaneswar,CUST9245,Personal Care,Dove Soap,4,1308,253
2025-02-23,East,Kolkata,CUST7473,Snacks,Lays Chips 100g,3,1143,201
2025-09-13,South,Chennai,CUST2184,Groceries,Tata Salt 1kg,1,274,24
2025-08-28,North,Chandigarh,CUST5692,Dairy,Britannia Cheese,4,552,66
2025-02-04,West,Ahmedabad,CUST0709,Beverages,Red Bull 250ml,3,768,139
2025-12-14,North,Delhi,CUST7740,Dairy,Paneer 200g,7,532,51
2025-03-01,North,Jaipur,CUST0967,Household,Surf Excel 1kg,4,1884,303
2024-11-07,South,Bengaluru,CUST9445,Household,Harpic Toilet Cleaner,10,3150,369
2024-03-21,East,Bhubaneswar,CUST1044,Groceries,Tata Salt 1kg,9,3096,276
2024-11-08,South,Hyderabad,CUST1176,Dairy,Amul Milk 1L,10,2460,455
2024-04-14,West,Pune,CUST7222,Personal Care,Lux Soap,10,4970,778
2025-01-24,West,Pune,CUST5785,Fruits & Vegetables,Bananas 1kg,5,990,144
2025-05-13,West,Pune,CUST4571,Personal Care,Lux Soap,9,4212,510
2024-06-24,West,Mumbai,CUST7217,Household,Surf Excel 1kg,3,819,75
2025-07-17,North,Jaipur,CUST1404,Groceries,Fortune Oil 1L,1,155,24
2024-06-18,North,Delhi,CUST4640,Bakery,Buns 4pcs,7,1785,179
2025-01-25,West,Pune,CUST7871,Beverages,Pepsi 2L,10,2140,226
2024-01-03,North,Jaipur,CUST0231,Groceries,Aashirvaad Atta 5kg,3,1014,198
2025-09-25,South,Bengaluru,CUST6685,Beverages,Coca Cola 2L,9,4500,697
2025-05-30,West,Mumbai,CUST3388,Personal Care,Dove Soap,4,1800,349
2024-01-22,East,Bhubaneswar,CUST9331,Beverages,Red Bull 250ml,3,1182,139
2025-11-14,North,Chandigarh,CUST0682,Personal Care,Lux Soap,7,2548,257
2024-04-23,South,Chennai,CUST4015,Household,Harpic Toilet Cleaner,1,178,30
2025-09-02,South,Chennai,CUST2130,Household,Harpic Toilet Cleaner,6,2310,404
2024-08-27,West,Mumbai,CUST3931,Fruits & Vegetables,Apples 1kg,6,1272,107
2024-05-16,East,Bhubaneswar,CUST8929,Household,Harpic Toilet Cleaner,7,1393,181
2024-12-09,East,Bhubaneswar,CUST9070,Beverages,Coca Cola 2L,1,193,34
2025-09-13,East,Bhubaneswar,CUST5390,Bakery,Britannia Bread,8,1016,168
2025-09-17,South,Bengaluru,CUST6552,Snacks,KurKure 50g,3,1359,133
2025-06-11,North,Jaipur,CUST6632,Dairy,Paneer 200g,9,1485,153
2024-09-11,East,Patna,CUST5029,Bakery,Cake 500g,2,296,40
2024-12-08,West,Mumbai,CUST9708,Household,Vim Bar,2,828,68
2024-11-09,West,Pune,CUST7438,Fruits & Vegetables,Bananas 1kg,7,2317,253
2024-11-30,West,Ahmedabad,CUST2282,Personal Care,Colgate Toothpaste,2,902,79
2024-10-31,North,Chandigarh,CUST1986,Fruits & Vegetables,Bananas 1kg,3,630,62
2024-07-17,North,Jaipur,CUST6887,Beverages,Pepsi 2L,2,532,64
2024-02-23,South,Hyderabad,CUST9908,Fruits & Vegetables,Bananas 1kg,1,427,26
2025-03-04,South,Bengaluru,CUST4083,Fruits & Vegetables,Apples 1kg,4,1104,99
2025-03-14,West,Mumbai,CUST3330,Personal Care,Colgate Toothpaste,10,4810,757
2025-09-12,East,Kolkata,CUST2445,Groceries,Tata Salt 1kg,3,165,20
2024-07-01,East,Kolkata,CUST6680,Dairy,Paneer 200g,4,1872,300
2025-04-21,West,Mumbai,CUST0997,Bakery,Buns 4pcs,10,950,114
2025-04-13,South,Bengaluru,CUST2146,Groceries,Fortune Oil 1L,10,2500,277
2024-09-16,North,Chandigarh,CUST1407,Snacks,KurKure 50g,10,550,43
2025-03-12,South,Chennai,CUST5436,Beverages,Pepsi 2L,2,652,43
2025-03-03,South,Chennai,CUST8044,Bakery,Buns 4pcs,10,3370,315
2024-10-22,South,Chennai,CUST7157,Personal Care,Colgate Toothpaste,8,472,39
2025-07-09,North,Delhi,CUST7689,Fruits & Vegetables,Bananas 1kg,1,317,49
2024-07-11,West,Pune,CUST3185,Fruits & Vegetables,Bananas 1kg,1,120,16
2024-04-11,South,Bengaluru,CUST4046,Household,Harpic Toilet Cleaner,9,2655,291
2025-11-19,North,Delhi,CUST1840,Household,Harpic Toilet Cleaner,6,2958,208
2025-12-22,East,Bhubaneswar,CUST5863,Bakery,Cake 500g,8,1304,108
2024-08-27,East,Bhubaneswar,CUST8624,Household,Vim Bar,8,3096,478
2025-04-21,South,Chennai,CUST6444,Fruits & Vegetables,Bananas 1kg,4,1008,124
2024-09-09,East,Kolkata,CUST3831,Groceries,Tata Salt 1kg,7,392,74
2025-12-22,East,Bhubaneswar,CUST3177,Bakery,Britannia Bread,10,620,31
2025-11-06,West,Mumbai,CUST2492,Groceries,Aashirvaad Atta 5kg,5,610,35
2024-12-22,South,Chennai,CUST5252,Beverages,Coca Cola 2L,3,897,53
2025-05-02,North,Jaipur,CUST3965,Personal Care,Lux Soap,5,1995,131
2025-08-06,South,Hyderabad,CUST7045,Groceries,Tata Salt 1kg,9,1557,201
2025-12-17,South,Chennai,CUST5831,Groceries,Fortune Oil 1L,2,188,33
2024-10-10,North,Delhi,CUST2162,Fruits & Vegetables,Tomatoes 1kg,5,1055,110
2025-05-01,West,Ahmedabad,CUST6936,Snacks,KurKure 50g,4,1924,217
2024-11-04,South,Hyderabad,CUST6851,Groceries,Fortune Oil 1L,3,1077,123
2025-11-18,North,Chandigarh,CUST4365,Bakery,Buns 4pcs,3,1290,213
2025-07-03,West,Mumbai,CUST5680,Fruits & Vegetables,Tomatoes 1kg,5,580,96
2024-10-29,East,Bhubaneswar,CUST8709,Personal Care,Lux Soap,7,2842,494
2025-04-21,North,Jaipur,CUST1604,Household,Harpic Toilet Cleaner,6,1098,151
2025-04-30,East,Bhubaneswar,CUST3323,Snacks,Bingo Mad Angles,6,870,102
2025-03-06,East,Kolkata,CUST9591,Household,Vim Bar,10,1290,118
2024-04-13,West,Mumbai,CUST0322,Groceries,Tata Salt 1kg,10,2130,171
2024-10-10,South,Bengaluru,CUST8061,Household,Surf Excel 1kg,4,980,153
2025-02-19,East,Kolkata,CUST7393,Bakery,Britannia Bread,3,771,80
2025-11-10,West,Ahmedabad,CUST8317,Snacks,KurKure 50g,10,4090,750
2024-11-03,East,Kolkata,CUST0764,Groceries,Tata Salt 1kg,10,1750,280
2024-05-05,South,Bengaluru,CUST3232,Groceries,Fortune Oil 1L,6,2742,414
2025-11-30,East,Patna,CUST8469,Groceries,Fortune Oil 1L,9,549,97
2024-10-09,West,Ahmedabad,CUST8205,Beverages,Pepsi 2L,3,807,113
2025-08-14,South,Bengaluru,CUST4541,Bakery,Buns 4pcs,10,850,167
2024-05-29,East,Patna,CUST8628,Dairy,Britannia Cheese,6,366,44
2025-07-25,East,Kolkata,CUST4717,Bakery,Buns 4pcs,4,1972,381
2024-06-17,East,Bhubaneswar,CUST5959,Groceries,Aashirvaad Atta 5kg,2,582,60
2024-07-07,South,Hyderabad,CUST8518,Beverages,Pepsi 2L,8,1216,142
2025-02-13,North,Jaipur,CUST7076,Snacks,Lays Chips 100g,2,398,37
2024-11-22,West,Pune,CUST3731,Groceries,Aashirvaad Atta 5kg,2,854,123
2024-03-23,South,Chennai,CUST2254,Groceries,Fortune Oil 1L,4,1964,217
2024-11-09,West,Ahmedabad,CUST2962,Fruits & Vegetables,Tomatoes 1kg,10,4090,790
2025-09-15,East,Patna,CUST6857,Groceries,Fortune Oil 1L,8,2272,240
2025-05-30,West,Mumbai,CUST6526,Personal Care,Colgate Toothpaste,10,2440,228
2024-05-12,South,Hyderabad,CUST0152,Groceries,Tata Salt 1kg,10,3920,445
2024-09-02,South,Hyderabad,CUST0061,Bakery,Britannia Bread,1,258,41
2025-05-05,East,Kolkata,CUST8187,Beverages,Red Bull 250ml,6,1440,110
2025-03-16,East,Patna,CUST5443,Dairy,Britannia Cheese,6,1896,361
2024-04-16,North,Chandigarh,CUST5549,Beverages,Coca Cola 2L,10,4040,280
2024-05-03,East,Kolkata,CUST3161,Snacks,Bingo Mad Angles,5,1345,99
2024-12-13,East,Kolkata,CUST5892,Snacks,Bingo Mad Angles,6,2214,361
2024-08-14,South,Bengaluru,CUST6813,Groceries,Fortune Oil 1L,6,318,61
2025-11-21,East,Kolkata,CUST3367,Household,Vim Bar,8,2296,141
2025-05-31,West,Ahmedabad,CUST8301,Fruits & Vegetables,Bananas 1kg,8,1168,183
2025-01-10,East,Bhubaneswar,CUST3758,Dairy,Britannia Cheese,9,1116,168
2024-05-14,West,Mumbai,CUST5303,Snacks,Bingo Mad Angles,5,1100,125
2024-05-11,East,Kolkata,CUST5266,Groceries,Tata Salt 1kg,1,306,56
2024-12-10,South,Chennai,CUST9514,Dairy,Paneer 200g,5,2265,139
2025-08-21,South,Bengaluru,CUST4014,Personal Care,Lux Soap,10,4710,927
2025-06-10,East,Patna,CUST2634,Household,Harpic Toilet Cleaner,6,2736,220
2025-09-09,East,Patna,CUST0456,Snacks,Bingo Mad Angles,4,864,90
2025-06-30,East,Patna,CUST1707,Bakery,Cake 500g,7,490,40
2024-09-05,North,Chandigarh,CUST4084,Fruits & Vegetables,Bananas 1kg,3,504,52
2025-02-19,North,Delhi,CUST4291,Household,Vim Bar,2,804,59
2024-01-30,North,Chandigarh,CUST8757,Beverages,Red Bull 250ml,8,2904,466
2024-11-06,South,Chennai,CUST3899,Fruits & Vegetables,Tomatoes 1kg,5,2075,235
2025-02-22,South,Hyderabad,CUST9103,Fruits & Vegetables,Apples 1kg,2,664,61
2025-09-09,East,Kolkata,CUST4955,Dairy,Britannia Cheese,8,1416,87
2025-05-24,North,Delhi,CUST6415,Bakery,Cake 500g,4,436,68
2024-06-15,West,Pune,CUST6784,Household,Vim Bar,8,1640,298
2024-05-08,East,Patna,CUST7823,Bakery,Cake 500g,10,1360,257
2024-02-03,South,Hyderabad,CUST6847,Groceries,Aashirvaad Atta 5kg,9,3726,376
2025-09-23,West,Mumbai,CUST7563,Household,Surf Excel 1kg,2,250,13
2025-02-26,West,Pune,CUST4772,Fruits & Vegetables,Bananas 1kg,1,426,79
2024-12-26,South,Chennai,CUST4807,Personal Care,Lux Soap,8,2360,381
2025-02-16,South,Chennai,CUST8058,Snacks,Bingo Mad Angles,5,2225,275
2024-02-18,East,Bhubaneswar,CUST4272,Beverages,Coca Cola 2L,5,1525,179
2024-12-03,North,Chandigarh,CUST8598,Dairy,Amul Milk 1L,9,2619,470
2025-06-04,North,Chandigarh,CUST1258,Personal Care,Dove Soap,1,480,35
2025-11-17,East,Patna,CUST1990,Fruits & Vegetables,Apples 1kg,8,3000,356
2025-08-20,South,Chennai,CUST2456,Fruits & Vegetables,Bananas 1kg,2,558,46
2024-07-14,North,Jaipur,CUST0772,Snacks,Lays Chips 100g,2,454,68
2024-11-12,East,Bhubaneswar,CUST9065,Beverages,Red Bull 250ml,8,1368,213
2024-09-13,West,Mumbai,CUST9447,Bakery,Cake 500g,10,4330,572
2025-05-08,South,Hyderabad,CUST7003,Household,Harpic Toilet Cleaner,5,820,106
2024-09-25,South,Bengaluru,CUST8629,Snacks,Lays Chips 100g,10,2470,271
2024-02-12,South,Hyderabad,CUST0343,Household,Surf Excel 1kg,4,268,33
2025-06-26,East,Patna,CUST4439,Fruits & Vegetables,Bananas 1kg,4,648,85
2024-03-23,South,Chennai,CUST7775,Personal Care,Lux Soap,6,2958,525
2025-09-14,South,Hyderabad,CUST1896,Fruits & Vegetables,Tomatoes 1kg,3,1074,192
2024-09-26,North,Chandigarh,CUST5262,Bakery,Buns 4pcs,10,3200,560
2024-10-10,West,Ahmedabad,CUST7692,Fruits & Vegetables,Apples 1kg,3,390,61
2024-06-29,West,Ahmedabad,CUST7928,Groceries,Fortune Oil 1L,5,2130,195
2025-06-07,South,Chennai,CUST0262,Fruits & Vegetables,Tomatoes 1kg,10,3680,284
2024-08-13,South,Hyderabad,CUST7746,Fruits & Vegetables,Apples 1kg,8,3624,603
2024-09-30,West,Mumbai,CUST9688,Household,Harpic Toilet Cleaner,10,4120,790
2024-01-05,West,Pune,CUST6000,Snacks,Bingo Mad Angles,3,885,159
2024-10-24,North,Chandigarh,CUST6883,Dairy,Paneer 200g,3,861,51
2024-08-07,North,Chandigarh,CUST7677,Personal Care,Colgate Toothpaste,4,1192,141
2025-11-06,East,Bhubaneswar,CUST5593,Bakery,Buns 4pcs,5,585,102
2024-08-31,East,Bhubaneswar,CUST3332,Snacks,KurKure 50g,8,3776,673
2025-01-12,South,Hyderabad,CUST6285,Fruits & Vegetables,Bananas 1kg,6,2022,294
2025-06-24,South,Chennai,CUST6877,Bakery,Buns 4pcs,3,654,75
2025-04-23,West,Mumbai,CUST6027,Personal Care,Lux Soap,3,1173,121
2024-07-18,South,Bengaluru,CUST8088,Snacks,KurKure 50g,7,1512,279
2025-09-26,West,Mumbai,CUST7573,Beverages,Pepsi 2L,8,928,133
2024-06-16,East,Bhubaneswar,CUST0963,Beverages,Red Bull 250ml,1,232,16
2024-01-24,North,Chandigarh,CUST5344,Personal Care,Dove Soap,9,1980,283
2024-08-22,East,Kolkata,CUST1490,Beverages,Coca Cola 2L,2,894,112
2024-04-16,South,Hyderabad,CUST3033,Household,Surf Excel 1kg,4,1856,353
2024-11-02,West,Ahmedabad,CUST5395,Dairy,Paneer 200g,4,1836,118
2024-05-05,North,Jaipur,CUST0408,Household,Surf Excel 1kg,5,1140,216
2024-12-24,North,Delhi,CUST7848,Household,Vim Bar,1,86,16
2024-11-28,North,Chandigarh,CUST1251,Personal Care,Colgate Toothpaste,9,4203,660
2025-04-25,West,Mumbai,CUST5777,Bakery,Cake 500g,10,1120,128
2025-10-16,West,Mumbai,CUST9005,Personal Care,Lux Soap,9,2376,133
2025-08-24,North,Chandigarh,CUST5960,Groceries,Aashirvaad Atta 5kg,3,639,105
2024-08-28,West,Ahmedabad,CUST4114,Beverages,Red Bull 250ml,9,3087,197
2024-08-21,East,Patna,CUST4616,Groceries,Aashirvaad Atta 5kg,5,790,83
2024-09-20,North,Delhi,CUST9420,Personal Care,Colgate Toothpaste,3,1326,189
2024-11-06,South,Chennai,CUST2671,Personal Care,Dove Soap,3,426,67
2025-12-24,East,Patna,CUST1286,Groceries,Fortune Oil 1L,9,2997,533
2025-12-05,East,Patna,CUST4932,Household,Harpic Toilet Cleaner,2,592,81
2024-10-07,North,Chandigarh,CUST5720,Bakery,Buns 4pcs,4,944,173
2024-04-26,North,Delhi,CUST0394,Household,Surf Excel 1kg,8,1072,200
2024-10-20,North,Jaipur,CUST4693,Snacks,Lays Chips 100g,5,1645,218
2024-01-26,North,Chandigarh,CUST3211,Personal Care,Colgate Toothpaste,5,2180,118
2025-08-02,South,Hyderabad,CUST0921,Bakery,Cake 500g,10,3990,797
2024-10-06,South,Hyderabad,CUST1155,Beverages,Coca Cola 2L,4,772,73
2024-02-03,South,Hyderabad,CUST1294,Dairy,Britannia Cheese,2,142,8
2024-06-03,West,Mumbai,CUST0070,Snacks,Lays Chips 100g,1,63,9
2025-02-01,South,Bengaluru,CUST7593,Household,Surf Excel 1kg,3,1266,174
2024-08-11,West,Mumbai,CUST5281,Personal Care,Colgate Toothpaste,4,1532,91
2025-10-31,South,Hyderabad,CUST5359,Household,Vim Bar,7,973,141
2024-08-26,East,Bhubaneswar,CUST5678,Bakery,Buns 4pcs,5,480,57
2024-06-13,North,Delhi,CUST9551,Bakery,Cake 500g,8,1608,306
2025-10-12,South,Chennai,CUST0585,Personal Care,Lux Soap,3,1320,172
2024-03-29,North,Jaipur,CUST0576,Household,Harpic Toilet Cleaner,6,2658,416
2025-03-21,North,Chandigarh,CUST0359,Fruits & Vegetables,Tomatoes 1kg,9,3492,378
2025-12-07,West,Ahmedabad,CUST3868,Dairy,Britannia Cheese,7,1456,248
2025-05-01,West,Pune,CUST5293,Personal Care,Colgate Toothpaste,5,1665,174
2024-09-08,East,Patna,CUST3329,Household,Harpic Toilet Cleaner,5,510,84
2025-10-07,West,Pune,CUST9856,Groceries,Aashirvaad Atta 5kg,5,2115,284
2024-02-17,North,Jaipur,CUST5577,Dairy,Amul Milk 1L,7,2345,433
2024-01-05,East,Kolkata,CUST0887,Fruits & Vegetables,Bananas 1kg,10,1210,134
2024-07-15,East,Patna,CUST5989,Beverages,Pepsi 2L,3,855,54
2025-04-23,North,Jaipur,CUST5934,Personal Care,Dove Soap,10,2350,335
2025-11-20,North,Delhi,CUST6614,Snacks,KurKure 50g,3,423,28
2025-04-20,South,Bengaluru,CUST3953,Personal Care,Lux Soap,1,312,31
